"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2010","PT11","Million euro","Balance","Balance of primary incomes/National income, net","33,466.36",""
"2010","PT15","Million euro","Balance","Balance of primary incomes/National income, net","5,115.1",""
"2010","PT16","Million euro","Balance","Balance of primary incomes/National income, net","22,168.93",""
"2010","PT17","Million euro","Balance","Balance of primary incomes/National income, net","42,837.24",""
"2010","PT18","Million euro","Balance","Balance of primary incomes/National income, net","7,444.76",""
"2010","PT20","Million euro","Balance","Balance of primary incomes/National income, net","2,727.23",""
"2010","PT30","Million euro","Balance","Balance of primary incomes/National income, net","2,686.09",""
"2010","RO11","Million euro","Balance","Balance of primary incomes/National income, net","8,613.95",""
"2010","RO12","Million euro","Balance","Balance of primary incomes/National income, net","8,592.26",""
"2010","RO21","Million euro","Balance","Balance of primary incomes/National income, net","8,504.49",""
"2010","RO22","Million euro","Balance","Balance of primary incomes/National income, net","8,450.12",""
"2010","RO32","Million euro","Balance","Balance of primary incomes/National income, net","19,136.48",""
"2010","RO41","Million euro","Balance","Balance of primary incomes/National income, net","6,072.93",""
"2010","RO42","Million euro","Balance","Balance of primary incomes/National income, net","7,703.29",""
"2010","SI04","Million euro","Balance","Balance of primary incomes/National income, net","11,712.69",""
"2010","SK01","Million euro","Balance","Balance of primary incomes/National income, net","8,343.69",""
"2010","SK04","Million euro","Balance","Balance of primary incomes/National income, net","9,262.61",""
"2010","FI19","Million euro","Balance","Balance of primary incomes/National income, net","26,431.85",""
"2010","FI1B","Million euro","Balance","Balance of primary incomes/National income, net","40,869.23",""
"2010","FI1C","Million euro","Balance","Balance of primary incomes/National income, net","22,798.34",""
"2010","FI1D","Million euro","Balance","Balance of primary incomes/National income, net","23,167.03",""
"2010","FI20","Million euro","Balance","Balance of primary incomes/National income, net","726.56",""
"2010","SE11","Million euro","Balance","Balance of primary incomes/National income, net","54,856.72",""
"2010","SE12","Million euro","Balance","Balance of primary incomes/National income, net","31,529.36",""
"2010","SE21","Million euro","Balance","Balance of primary incomes/National income, net","16,198.09",""
"2010","SE22","Million euro","Balance","Balance of primary incomes/National income, net","28,826.29",""
"2010","SE23","Million euro","Balance","Balance of primary incomes/National income, net","40,435.97",""
"2010","SE31","Million euro","Balance","Balance of primary incomes/National income, net","15,766.83",""
"2010","SE32","Million euro","Balance","Balance of primary incomes/National income, net","7,081.04",""
"2010","SE33","Million euro","Balance","Balance of primary incomes/National income, net","9,903.22",""
"2010","UKC1","Million euro","Balance","Balance of primary incomes/National income, net","19,666.57",""
"2010","UKC2","Million euro","Balance","Balance of primary incomes/National income, net","24,884.93",""
"2010","UKD1","Million euro","Balance","Balance of primary incomes/National income, net","9,794.44",""
"2010","UKD3","Million euro","Balance","Balance of primary incomes/National income, net","48,156.11",""
"2010","UKD4","Million euro","Balance","Balance of primary incomes/National income, net","25,943.45",""
