"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2011","DEC0","Passengers carried (arrival)","Thousand passengers","205",""
"2011","DED2","Passengers carried (arrival)","Thousand passengers","954",""
"2011","DED5","Passengers carried (arrival)","Thousand passengers","918",""
"2011","DEE0","Passengers carried (arrival)","Thousand passengers",":",""
"2011","DEE01","Passengers carried (arrival)","Thousand passengers",":",""
"2011","DEF0","Passengers carried (arrival)","Thousand passengers","261",""
"2011","DEG0","Passengers carried (arrival)","Thousand passengers","133",""
"2011","DEZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EE00","Passengers carried (arrival)","Thousand passengers","939",""
"2011","IE04","Passengers carried (arrival)","Thousand passengers","356",""
"2011","IE05","Passengers carried (arrival)","Thousand passengers","1,992",""
"2011","IE06","Passengers carried (arrival)","Thousand passengers","9,345",""
"2011","EL51","Passengers carried (arrival)","Thousand passengers","243",""
"2011","EL52","Passengers carried (arrival)","Thousand passengers","1,964",""
"2011","EL53","Passengers carried (arrival)","Thousand passengers","4",""
"2011","EL54","Passengers carried (arrival)","Thousand passengers","44",""
"2011","EL11","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL12","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL13","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL14","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL61","Passengers carried (arrival)","Thousand passengers","170",""
"2011","EL62","Passengers carried (arrival)","Thousand passengers","1,550",""
"2011","EL63","Passengers carried (arrival)","Thousand passengers","185",""
"2011","EL64","Passengers carried (arrival)","Thousand passengers","2",""
"2011","EL65","Passengers carried (arrival)","Thousand passengers","49",""
"2011","EL21","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL22","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL23","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL24","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL25","Passengers carried (arrival)","Thousand passengers",":",""
"2011","EL30","Passengers carried (arrival)","Thousand passengers","7,180",""
"2011","EL41","Passengers carried (arrival)","Thousand passengers","607",""
"2011","EL42","Passengers carried (arrival)","Thousand passengers","3,823",""
"2011","EL43","Passengers carried (arrival)","Thousand passengers","3,502",""
"2011","ELZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2011","ES11","Passengers carried (arrival)","Thousand passengers","2,182",""
"2011","ES12","Passengers carried (arrival)","Thousand passengers","666",""
"2011","ES13","Passengers carried (arrival)","Thousand passengers","553",""
"2011","ES21","Passengers carried (arrival)","Thousand passengers","2,152",""
"2011","ES22","Passengers carried (arrival)","Thousand passengers","116",""
"2011","ES23","Passengers carried (arrival)","Thousand passengers",":",""
"2011","ES24","Passengers carried (arrival)","Thousand passengers","375",""
"2011","ES30","Passengers carried (arrival)","Thousand passengers","24,735",""
"2011","ES41","Passengers carried (arrival)","Thousand passengers","225",""
"2011","ES42","Passengers carried (arrival)","Thousand passengers",":",""
"2011","ES43","Passengers carried (arrival)","Thousand passengers",":",""
"2011","ES51","Passengers carried (arrival)","Thousand passengers","19,329",""
"2011","ES52","Passengers carried (arrival)","Thousand passengers","7,421",""
"2011","ES53","Passengers carried (arrival)","Thousand passengers","15,401",""
"2011","ES61","Passengers carried (arrival)","Thousand passengers","10,106",""
"2011","ES62","Passengers carried (arrival)","Thousand passengers","633",""
"2011","ES63","Passengers carried (arrival)","Thousand passengers",":",""
"2011","ES64","Passengers carried (arrival)","Thousand passengers","139",""
"2011","ES70","Passengers carried (arrival)","Thousand passengers","17,277",""
"2011","FR10","Passengers carried (arrival)","Thousand passengers","43,871",""
"2011","FRB0","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FRC1","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FRC2","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FRD1","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FRD2","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FRE1","Passengers carried (arrival)","Thousand passengers","574",""
"2011","FRE2","Passengers carried (arrival)","Thousand passengers","1,828",""
"2011","FRF1","Passengers carried (arrival)","Thousand passengers","3,005",""
"2011","FRF2","Passengers carried (arrival)","Thousand passengers","26",""
"2011","FRF3","Passengers carried (arrival)","Thousand passengers","126",""
"2011","FRG0","Passengers carried (arrival)","Thousand passengers","1,586",""
"2011","FRH0","Passengers carried (arrival)","Thousand passengers","790",""
"2011","FRI1","Passengers carried (arrival)","Thousand passengers","3,000",""
"2011","FRI2","Passengers carried (arrival)","Thousand passengers","166",""
"2011","FRI3","Passengers carried (arrival)","Thousand passengers","113",""
"2011","FRJ1","Passengers carried (arrival)","Thousand passengers","1,215",""
"2011","FRJ2","Passengers carried (arrival)","Thousand passengers","3,687",""
"2011","FRK1","Passengers carried (arrival)","Thousand passengers","194",""
"2011","FRK2","Passengers carried (arrival)","Thousand passengers","4,455",""
"2011","FRL0","Passengers carried (arrival)","Thousand passengers","9,106",""
"2011","FRM0","Passengers carried (arrival)","Thousand passengers","1,464",""
"2011","FRY1","Passengers carried (arrival)","Thousand passengers","1,161",""
"2011","FRY2","Passengers carried (arrival)","Thousand passengers","808",""
"2011","FRY3","Passengers carried (arrival)","Thousand passengers","214",""
"2011","FRY4","Passengers carried (arrival)","Thousand passengers","1,046",""
"2011","FRY5","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FR2","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FR3","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FR4","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FR5","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FR6","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FR7","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FR8","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FRA","Passengers carried (arrival)","Thousand passengers",":",""
"2011","HR03","Passengers carried (arrival)","Thousand passengers","1,595",""
"2011","HR04","Passengers carried (arrival)","Thousand passengers","1,139",""
"2011","ITC1","Passengers carried (arrival)","Thousand passengers","1,959",""
"2011","ITC2","Passengers carried (arrival)","Thousand passengers",":",""
"2011","ITC3","Passengers carried (arrival)","Thousand passengers","698",""
"2011","ITC4","Passengers carried (arrival)","Thousand passengers","18,344",""
"2011","ITH1","Passengers carried (arrival)","Thousand passengers","29",""
"2011","ITH3","Passengers carried (arrival)","Thousand passengers","6,496",""
"2011","ITH4","Passengers carried (arrival)","Thousand passengers","430",""
"2011","ITH5","Passengers carried (arrival)","Thousand passengers","3,679",""
"2011","ITI1","Passengers carried (arrival)","Thousand passengers","3,199",""
"2011","ITI2","Passengers carried (arrival)","Thousand passengers","85",""
"2011","ITI3","Passengers carried (arrival)","Thousand passengers","297",""
"2011","ITI4","Passengers carried (arrival)","Thousand passengers","20,998",""
"2011","ITF1","Passengers carried (arrival)","Thousand passengers","273",""
"2011","ITF3","Passengers carried (arrival)","Thousand passengers","2,857",""
"2011","ITF4","Passengers carried (arrival)","Thousand passengers","2,890",""
"2011","ITF6","Passengers carried (arrival)","Thousand passengers","1,408",""
"2011","ITG1","Passengers carried (arrival)","Thousand passengers","6,732",""
"2011","ITG2","Passengers carried (arrival)","Thousand passengers","3,503",""
"2011","ITZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2011","CY00","Passengers carried (arrival)","Thousand passengers","3,597",""
"2011","LV00","Passengers carried (arrival)","Thousand passengers","2,540",""
"2011","LT01","Passengers carried (arrival)","Thousand passengers","856",""
"2011","LT02","Passengers carried (arrival)","Thousand passengers","486",""
"2011","LU00","Passengers carried (arrival)","Thousand passengers","919",""
"2011","HU11","Passengers carried (arrival)","Thousand passengers","4,416",""
"2011","HU32","Passengers carried (arrival)","Thousand passengers",":",""
"2011","MT00","Passengers carried (arrival)","Thousand passengers","1,745",""
"2011","NL13","Passengers carried (arrival)","Thousand passengers","58",""
"2011","NL32","Passengers carried (arrival)","Thousand passengers","24,918",""
"2011","NL33","Passengers carried (arrival)","Thousand passengers","542",""
"2011","NL41","Passengers carried (arrival)","Thousand passengers","1,323",""
"2011","NL42","Passengers carried (arrival)","Thousand passengers","166",""
"2011","AT12","Passengers carried (arrival)","Thousand passengers","10,524",""
"2011","AT21","Passengers carried (arrival)","Thousand passengers","190",""
"2011","AT22","Passengers carried (arrival)","Thousand passengers","479",""
"2011","AT31","Passengers carried (arrival)","Thousand passengers","329",""
"2011","AT32","Passengers carried (arrival)","Thousand passengers","847",""
"2011","AT33","Passengers carried (arrival)","Thousand passengers","497",""
"2011","PL21","Passengers carried (arrival)","Thousand passengers","1,486",""
"2011","PL22","Passengers carried (arrival)","Thousand passengers","1,251",""
"2011","PL41","Passengers carried (arrival)","Thousand passengers","701",""
"2011","PL42","Passengers carried (arrival)","Thousand passengers","122",""
"2011","PL51","Passengers carried (arrival)","Thousand passengers","806",""
"2011","PL61","Passengers carried (arrival)","Thousand passengers","137",""
"2011","PL63","Passengers carried (arrival)","Thousand passengers","1,218",""
"2011","PL71","Passengers carried (arrival)","Thousand passengers","189",""
"2011","PL82","Passengers carried (arrival)","Thousand passengers","243",""
"2011","PL91","Passengers carried (arrival)","Thousand passengers","4,674",""
"2011","PT11","Passengers carried (arrival)","Thousand passengers","3,015",""
"2011","PT15","Passengers carried (arrival)","Thousand passengers","2,817",""
"2011","PT16","Passengers carried (arrival)","Thousand passengers",":",""
"2011","PT17","Passengers carried (arrival)","Thousand passengers","7,407",""
"2011","PT18","Passengers carried (arrival)","Thousand passengers","2",""
"2011","PT20","Passengers carried (arrival)","Thousand passengers","671",""
"2011","PT30","Passengers carried (arrival)","Thousand passengers","1,218",""
"2011","RO11","Passengers carried (arrival)","Thousand passengers","498",""
"2011","RO12","Passengers carried (arrival)","Thousand passengers","89",""
"2011","RO21","Passengers carried (arrival)","Thousand passengers","135",""
"2011","RO22","Passengers carried (arrival)","Thousand passengers",":",""
"2011","RO32","Passengers carried (arrival)","Thousand passengers","3,649",""
"2011","RO41","Passengers carried (arrival)","Thousand passengers",":",""
"2011","RO42","Passengers carried (arrival)","Thousand passengers","614",""
"2011","SI04","Passengers carried (arrival)","Thousand passengers","680",""
"2011","SK01","Passengers carried (arrival)","Thousand passengers","782",""
"2011","SK04","Passengers carried (arrival)","Thousand passengers","133",""
"2011","SKZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2011","FI19","Passengers carried (arrival)","Thousand passengers","606",""
"2011","FI1B","Passengers carried (arrival)","Thousand passengers","7,431",""
"2011","FI1C","Passengers carried (arrival)","Thousand passengers","242",""
"2011","FI1D","Passengers carried (arrival)","Thousand passengers","1,218",""
"2011","FI20","Passengers carried (arrival)","Thousand passengers","28",""
"2011","FIZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2011","SE11","Passengers carried (arrival)","Thousand passengers","10,618",""
"2011","SE12","Passengers carried (arrival)","Thousand passengers","1,364",""
"2011","SE21","Passengers carried (arrival)","Thousand passengers","346",""
"2011","SE22","Passengers carried (arrival)","Thousand passengers","1,284",""
"2011","SE23","Passengers carried (arrival)","Thousand passengers","2,839",""
"2011","SE31","Passengers carried (arrival)","Thousand passengers","54",""
"2011","SE32","Passengers carried (arrival)","Thousand passengers","328",""
"2011","SE33","Passengers carried (arrival)","Thousand passengers","1,229",""
